epoch 248, Val Loss 0.6126, Val Auc 0.7347, Val AUPR 0.7546 
epoch 248, Test Loss 0.6093, Test Auc 0.7401, Test AUPR 0.7569 
epoch 255, Val Loss 0.6040, Val Auc 0.7348, Val AUPR 0.7449 
epoch 255, Test Loss 0.6012, Test Auc 0.7389, Test AUPR 0.7462 
epoch 256, Val Loss 0.6026, Val Auc 0.7353, Val AUPR 0.7490 
epoch 256, Test Loss 0.5997, Test Auc 0.7393, Test AUPR 0.7494 
epoch 258, Val Loss 0.6019, Val Auc 0.7364, Val AUPR 0.7658 
epoch 258, Test Loss 0.5989, Test Auc 0.7405, Test AUPR 0.7679 
epoch 259, Val Loss 0.5989, Val Auc 0.7395, Val AUPR 0.7571 
epoch 259, Test Loss 0.5960, Test Auc 0.7434, Test AUPR 0.7578 
epoch 260, Val Loss 0.5984, Val Auc 0.7406, Val AUPR 0.7627 
epoch 260, Test Loss 0.5955, Test Auc 0.7446, Test AUPR 0.7622 
epoch 261, Val Loss 0.5996, Val Auc 0.7413, Val AUPR 0.7717 
epoch 261, Test Loss 0.5968, Test Auc 0.7453, Test AUPR 0.7739 
epoch 262, Val Loss 0.5971, Val Auc 0.7425, Val AUPR 0.7657 
epoch 262, Test Loss 0.5942, Test Auc 0.7465, Test AUPR 0.7660 
epoch 263, Val Loss 0.5954, Val Auc 0.7434, Val AUPR 0.7591 
epoch 263, Test Loss 0.5924, Test Auc 0.7473, Test AUPR 0.7614 
epoch 266, Val Loss 0.5939, Val Auc 0.7435, Val AUPR 0.7622 
epoch 266, Test Loss 0.5906, Test Auc 0.7477, Test AUPR 0.7626 
epoch 267, Val Loss 0.5937, Val Auc 0.7440, Val AUPR 0.7639 
epoch 267, Test Loss 0.5904, Test Auc 0.7482, Test AUPR 0.7644 
epoch 268, Val Loss 0.5960, Val Auc 0.7448, Val AUPR 0.7755 
epoch 268, Test Loss 0.5927, Test Auc 0.7491, Test AUPR 0.7793 
epoch 269, Val Loss 0.5935, Val Auc 0.7459, Val AUPR 0.7676 
epoch 269, Test Loss 0.5901, Test Auc 0.7501, Test AUPR 0.7683 
epoch 270, Val Loss 0.5925, Val Auc 0.7470, Val AUPR 0.7611 
epoch 270, Test Loss 0.5891, Test Auc 0.7511, Test AUPR 0.7620 
epoch 271, Val Loss 0.5940, Val Auc 0.7481, Val AUPR 0.7726 
epoch 271, Test Loss 0.5907, Test Auc 0.7523, Test AUPR 0.7761 
epoch 272, Val Loss 0.5932, Val Auc 0.7490, Val AUPR 0.7715 
epoch 272, Test Loss 0.5897, Test Auc 0.7531, Test AUPR 0.7736 
epoch 273, Val Loss 0.5914, Val Auc 0.7497, Val AUPR 0.7629 
epoch 273, Test Loss 0.5880, Test Auc 0.7537, Test AUPR 0.7646 
epoch 274, Val Loss 0.5929, Val Auc 0.7502, Val AUPR 0.7753 
epoch 274, Test Loss 0.5894, Test Auc 0.7543, Test AUPR 0.7782 
epoch 275, Val Loss 0.5909, Val Auc 0.7506, Val AUPR 0.7710 
epoch 275, Test Loss 0.5874, Test Auc 0.7545, Test AUPR 0.7723 
epoch 276, Val Loss 0.5894, Val Auc 0.7508, Val AUPR 0.7649 
epoch 276, Test Loss 0.5858, Test Auc 0.7547, Test AUPR 0.7659 
epoch 277, Val Loss 0.5910, Val Auc 0.7510, Val AUPR 0.7784 
epoch 277, Test Loss 0.5873, Test Auc 0.7551, Test AUPR 0.7810 
epoch 278, Val Loss 0.5881, Val Auc 0.7514, Val AUPR 0.7694 
epoch 278, Test Loss 0.5843, Test Auc 0.7555, Test AUPR 0.7704 
epoch 279, Val Loss 0.5876, Val Auc 0.7522, Val AUPR 0.7705 
epoch 279, Test Loss 0.5837, Test Auc 0.7562, Test AUPR 0.7727 
epoch 280, Val Loss 0.5882, Val Auc 0.7533, Val AUPR 0.7781 
epoch 280, Test Loss 0.5843, Test Auc 0.7574, Test AUPR 0.7810 
epoch 281, Val Loss 0.5856, Val Auc 0.7543, Val AUPR 0.7690 
epoch 281, Test Loss 0.5817, Test Auc 0.7581, Test AUPR 0.7691 
epoch 282, Val Loss 0.5875, Val Auc 0.7558, Val AUPR 0.7809 
epoch 282, Test Loss 0.5837, Test Auc 0.7597, Test AUPR 0.7849 
epoch 283, Val Loss 0.5846, Val Auc 0.7569, Val AUPR 0.7731 
epoch 283, Test Loss 0.5808, Test Auc 0.7605, Test AUPR 0.7732 
epoch 284, Val Loss 0.5851, Val Auc 0.7580, Val AUPR 0.7781 
epoch 284, Test Loss 0.5814, Test Auc 0.7617, Test AUPR 0.7807 
epoch 285, Val Loss 0.5843, Val Auc 0.7587, Val AUPR 0.7770 
epoch 285, Test Loss 0.5806, Test Auc 0.7623, Test AUPR 0.7794 
epoch 286, Val Loss 0.5833, Val Auc 0.7589, Val AUPR 0.7740 
epoch 286, Test Loss 0.5794, Test Auc 0.7624, Test AUPR 0.7748 
epoch 287, Val Loss 0.5834, Val Auc 0.7592, Val AUPR 0.7775 
epoch 287, Test Loss 0.5795, Test Auc 0.7628, Test AUPR 0.7795 
epoch 288, Val Loss 0.5838, Val Auc 0.7595, Val AUPR 0.7809 
epoch 288, Test Loss 0.5798, Test Auc 0.7631, Test AUPR 0.7838 
